Transaction_ID,Transaction_Amount,Timestamp,Location,Transaction_Type,Is_Fraudulent,Transaction_Frequency,Average_Transaction_Amount,Time_Since_Last_Transaction,Deviation_From_Avg
TID00289,1433.42,2023-01-13 00:00:00,City_D,Withdrawal,1,40,1813.01,94,-379.59
TID00290,2954.58,2023-01-13 01:00:00,City_C,Withdrawal,0,1,410.29,22,2544.29
TID00291,153.47,2023-01-13 02:00:00,City_A,Withdrawal,0,1,1378.66,5,-1225.19
TID00292,187.7,2023-01-13 03:00:00,City_A,Withdrawal,0,21,1853.06,44,-1665.36
TID00293,4113.18,2023-01-13 04:00:00,City_A,Purchase,0,25,1100.41,9,3012.77
TID00294,1801.59,2023-01-13 05:00:00,City_C,Purchase,0,27,1759.0,43,42.59
TID00295,636.18,2023-01-13 06:00:00,City_B,Withdrawal,0,10,293.46,4,342.72
TID00296,2611.69,2023-01-13 07:00:00,City_D,Withdrawal,0,12,1012.89,42,1598.8
TID00297,3850.2,2023-01-13 08:00:00,City_A,Purchase,0,28,941.2,65,2909.0
TID00298,1079.89,2023-01-13 09:00:00,City_A,Transfer,0,49,65.83,98,1014.06
TID00299,3114.83,2023-01-13 10:00:00,City_A,Purchase,0,32,914.35,41,2200.48
TID00300,427.65,2023-01-13 11:00:00,City_B,Purchase,0,33,769.61,64,-341.96
TID00301,259.36,2023-01-13 12:00:00,City_B,Purchase,0,8,1356.11,55,-1096.75
TID00302,2657.24,2023-01-13 13:00:00,City_C,Purchase,0,42,1879.74,90,777.5
TID00303,2703.63,2023-01-13 14:00:00,City_B,Purchase,0,26,217.29,18,2486.34
TID00304,3187.51,2023-01-13 15:00:00,City_D,Transfer,0,42,688.58,16,2498.93
TID00305,3630.73,2023-01-13 16:00:00,City_C,Withdrawal,0,41,915.93,87,2714.8
TID00306,4879.28,2023-01-13 17:00:00,City_C,Withdrawal,0,2,937.61,46,3941.67
TID00307,2581.99,2023-01-13 18:00:00,City_D,Transfer,0,35,1560.88,36,1021.11
TID00308,1615.46,2023-01-13 19:00:00,City_D,Withdrawal,0,34,914.62,90,700.84
TID00309,3976.14,2023-01-13 20:00:00,City_D,Withdrawal,0,6,102.96,66,3873.18
TID00310,1354.89,2023-01-13 21:00:00,City_C,Withdrawal,0,31,1434.7,44,-79.81
TID00311,2195.42,2023-01-13 22:00:00,City_C,Transfer,0,23,1775.42,5,420.0
TID00312,393.2,2023-01-13 23:00:00,City_C,Transfer,0,12,1052.11,29,-658.91
TID00313,127.73,2023-01-14 00:00:00,City_D,Withdrawal,0,28,1183.16,4,-1055.43
TID00314,4813.28,2023-01-14 01:00:00,City_D,Withdrawal,0,15,367.73,99,4445.55
TID00315,4180.06,2023-01-14 02:00:00,City_A,Withdrawal,0,19,480.26,86,3699.8
TID00316,3480.18,2023-01-14 03:00:00,City_B,Purchase,0,12,508.58,49,2971.6
TID00317,2045.36,2023-01-14 04:00:00,City_A,Purchase,0,48,889.95,72,1155.41
TID00318,867.3,2023-01-14 05:00:00,City_D,Purchase,0,2,1859.88,85,-992.58
TID00319,783.03,2023-01-14 06:00:00,City_C,Transfer,0,11,1067.48,8,-284.45
TID00320,1251.96,2023-01-14 07:00:00,City_D,Withdrawal,0,44,424.59,52,827.37
TID00321,2746.58,2023-01-14 08:00:00,City_B,Transfer,0,37,568.87,69,2177.71
TID00322,3573.27,2023-01-14 09:00:00,City_A,Transfer,0,38,798.83,21,2774.44
TID00323,3301.33,2023-01-14 10:00:00,City_A,Transfer,0,25,1265.36,27,2035.97
TID00324,1400.39,2023-01-14 11:00:00,City_C,Withdrawal,0,43,908.06,38,492.33
TID00325,4774.37,2023-01-14 12:00:00,City_A,Purchase,0,21,815.27,5,3959.1
TID00326,3689.75,2023-01-14 13:00:00,City_A,Withdrawal,0,42,1151.22,85,2538.53
TID00327,2772.22,2023-01-14 14:00:00,City_D,Withdrawal,0,36,521.58,61,2250.64
TID00328,3058.99,2023-01-14 15:00:00,City_A,Transfer,0,9,203.86,8,2855.13
TID00329,2098.58,2023-01-14 16:00:00,City_A,Transfer,0,12,97.61,86,2000.97
TID00330,1239.41,2023-01-14 17:00:00,City_A,Transfer,0,10,539.96,18,699.45
TID00331,1780.51,2023-01-14 18:00:00,City_C,Purchase,0,46,228.6,4,1551.91
TID00332,3789.47,2023-01-14 19:00:00,City_C,Purchase,0,5,705.86,4,3083.61
TID00333,72.95,2023-01-14 20:00:00,City_D,Purchase,0,33,1557.22,37,-1484.27
TID00334,581.25,2023-01-14 21:00:00,City_A,Withdrawal,1,5,1446.77,15,-865.52
TID00335,230.97,2023-01-14 22:00:00,City_C,Transfer,0,16,1241.31,38,-1010.34
TID00336,204.6,2023-01-14 23:00:00,City_C,Withdrawal,0,37,1712.38,27,-1507.78
TID00337,4277.45,2023-01-15 00:00:00,City_D,Purchase,0,37,600.03,85,3677.42
TID00338,3518.59,2023-01-15 01:00:00,City_B,Transfer,0,29,1775.85,48,1742.74
TID00339,2371.39,2023-01-15 02:00:00,City_A,Purchase,0,18,828.52,46,1542.87
TID00340,490.07,2023-01-15 03:00:00,City_C,Transfer,1,29,831.74,46,-341.67
TID00341,2458.59,2023-01-15 04:00:00,City_D,Transfer,0,6,840.44,48,1618.15
TID00342,2367.89,2023-01-15 05:00:00,City_D,Withdrawal,0,18,241.28,59,2126.61
TID00343,866.84,2023-01-15 06:00:00,City_D,Withdrawal,0,32,1952.21,4,-1085.37
TID00344,2169.82,2023-01-15 07:00:00,City_C,Purchase,0,42,320.09,75,1849.73
TID00345,1993.13,2023-01-15 08:00:00,City_A,Withdrawal,0,47,714.73,19,1278.4
TID00346,3079.63,2023-01-15 09:00:00,City_B,Withdrawal,0,31,672.64,57,2406.99
TID00347,3175.83,2023-01-15 10:00:00,City_A,Withdrawal,0,11,195.62,19,2980.21
TID00348,227.47,2023-01-15 11:00:00,City_D,Transfer,0,26,346.91,91,-119.44
TID00349,1873.69,2023-01-15 12:00:00,City_D,Withdrawal,0,28,137.47,42,1736.22
TID00350,3129.67,2023-01-15 13:00:00,City_B,Purchase,0,27,620.19,92,2509.48
TID00351,2516.18,2023-01-15 14:00:00,City_A,Transfer,0,19,1739.98,5,776.2
TID00352,4282.59,2023-01-15 15:00:00,City_D,Transfer,0,45,711.91,48,3570.68
TID00353,3293.81,2023-01-15 16:00:00,City_D,Withdrawal,0,27,291.2,25,3002.61
TID00354,815.51,2023-01-15 17:00:00,City_A,Transfer,0,20,1309.1,67,-493.59
TID00355,353.77,2023-01-15 18:00:00,City_D,Purchase,0,3,1993.37,26,-1639.6
TID00356,3212.45,2023-01-15 19:00:00,City_A,Purchase,0,16,503.03,74,2709.42
TID00357,133.53,2023-01-15 20:00:00,City_D,Transfer,0,39,595.16,88,-461.63
TID00358,2929.29,2023-01-15 21:00:00,City_A,Withdrawal,0,44,1945.1,62,984.19
TID00359,4701.21,2023-01-15 22:00:00,City_B,Withdrawal,0,29,398.61,93,4302.6
TID00360,2877.8,2023-01-15 23:00:00,City_D,Transfer,0,15,1046.87,7,1830.93
TID00361,1941.46,2023-01-16 00:00:00,City_B,Purchase,0,30,517.32,44,1424.14
TID00362,3216.8,2023-01-16 01:00:00,City_D,Transfer,0,40,1868.09,87,1348.71
TID00363,2291.81,2023-01-16 02:00:00,City_D,Withdrawal,0,49,1963.97,27,327.84
TID00364,2728.54,2023-01-16 03:00:00,City_C,Withdrawal,0,1,1638.66,42,1089.88
TID00365,4707.38,2023-01-16 04:00:00,City_A,Transfer,0,29,663.83,73,4043.55
TID00366,1931.13,2023-01-16 05:00:00,City_B,Purchase,0,30,836.8,56,1094.33
TID00367,4805.99,2023-01-16 06:00:00,City_B,Transfer,0,40,522.5,3,4283.49
TID00368,4526.85,2023-01-16 07:00:00,City_B,Purchase,0,46,1786.98,13,2739.87
TID00369,979.76,2023-01-16 08:00:00,City_A,Purchase,0,32,1833.39,70,-853.63
TID00370,347.74,2023-01-16 09:00:00,City_C,Transfer,0,10,866.8,59,-519.06
TID00371,504.79,2023-01-16 10:00:00,City_B,Transfer,0,27,1330.24,38,-825.45
TID00372,92.09,2023-01-16 11:00:00,City_A,Purchase,0,8,372.83,85,-280.74
TID00373,473.12,2023-01-16 12:00:00,City_D,Purchase,0,36,898.13,83,-425.01
TID00374,3415.35,2023-01-16 13:00:00,City_B,Purchase,0,42,1281.42,89,2133.93
TID00375,356.87,2023-01-16 14:00:00,City_B,Purchase,0,35,801.54,68,-444.67
TID00376,1595.56,2023-01-16 15:00:00,City_C,Withdrawal,0,36,747.32,86,848.24
TID00377,4224.53,2023-01-16 16:00:00,City_B,Transfer,1,48,51.95,69,4172.58
TID00378,117.34,2023-01-16 17:00:00,City_B,Purchase,0,36,1618.37,1,-1501.03
TID00379,4072.53,2023-01-16 18:00:00,City_D,Transfer,0,25,1784.21,50,2288.32
TID00380,1409.99,2023-01-16 19:00:00,City_A,Purchase,0,20,1940.45,81,-530.46
TID00381,591.71,2023-01-16 20:00:00,City_A,Transfer,1,45,1452.58,73,-860.87
TID00382,3483.99,2023-01-16 21:00:00,City_C,Transfer,1,17,1120.15,9,2363.84
TID00383,3145.09,2023-01-16 22:00:00,City_D,Purchase,0,23,575.1,53,2569.99
TID00384,4387.48,2023-01-16 23:00:00,City_A,Purchase,0,25,1998.63,88,2388.85
TID00385,3675.62,2023-01-17 00:00:00,City_D,Transfer,0,48,1200.02,10,2475.6
TID00386,4017.6,2023-01-17 01:00:00,City_A,Transfer,0,49,1378.25,84,2639.35
TID00387,1410.89,2023-01-17 02:00:00,City_D,Transfer,0,31,1380.69,81,30.2
TID00388,888.02,2023-01-17 03:00:00,City_C,Withdrawal,0,6,1698.24,77,-810.22
TID00389,3753.32,2023-01-17 04:00:00,City_B,Purchase,0,35,68.86,29,3684.46
TID00390,4034.37,2023-01-17 05:00:00,City_C,Withdrawal,0,4,479.48,36,3554.89
TID00391,4952.54,2023-01-17 06:00:00,City_A,Withdrawal,0,40,1347.79,87,3604.75
TID00392,2063.68,2023-01-17 07:00:00,City_C,Purchase,0,20,1795.53,27,268.15
TID00393,1860.72,2023-01-17 08:00:00,City_B,Purchase,0,41,1386.41,18,474.31
TID00394,3882.29,2023-01-17 09:00:00,City_C,Withdrawal,0,1,856.31,18,3025.98
TID00395,1704.68,2023-01-17 10:00:00,City_A,Purchase,0,45,755.03,9,949.65
TID00396,4653.86,2023-01-17 11:00:00,City_A,Transfer,0,26,1489.0,67,3164.86
TID00397,4292.21,2023-01-17 12:00:00,City_C,Transfer,0,34,1495.41,7,2796.8
TID00398,2145.54,2023-01-17 13:00:00,City_B,Withdrawal,0,10,1233.76,58,911.78
TID00399,3754.6,2023-01-17 14:00:00,City_C,Withdrawal,0,23,618.36,79,3136.24
TID00400,3772.96,2023-01-17 15:00:00,City_B,Purchase,0,49,1854.05,30,1918.91
TID00401,516.52,2023-01-17 16:00:00,City_D,Purchase,0,24,1126.17,73,-609.65
TID00402,4512.86,2023-01-17 17:00:00,City_B,Withdrawal,0,13,1591.46,61,2921.4
TID00403,2526.76,2023-01-17 18:00:00,City_D,Withdrawal,0,29,467.9,91,2058.86
TID00404,4132.46,2023-01-17 19:00:00,City_C,Transfer,0,46,720.88,82,3411.58
TID00405,1600.93,2023-01-17 20:00:00,City_B,Transfer,0,27,1755.43,95,-154.5
TID00406,4477.72,2023-01-17 21:00:00,City_D,Purchase,0,31,147.71,17,4330.01
TID00407,1946.62,2023-01-17 22:00:00,City_D,Transfer,0,43,1049.01,53,897.61
TID00408,55.18,2023-01-17 23:00:00,City_D,Purchase,0,10,989.33,6,-934.15
TID00409,4527.0,2023-01-18 00:00:00,City_A,Purchase,0,31,1514.9,39,3012.1
TID00410,457.34,2023-01-18 01:00:00,City_C,Purchase,0,39,599.69,25,-142.35
TID00411,1597.25,2023-01-18 02:00:00,City_D,Transfer,0,10,477.18,42,1120.07
TID00412,4750.36,2023-01-18 03:00:00,City_B,Withdrawal,0,24,1855.96,42,2894.4
TID00413,4753.09,2023-01-18 04:00:00,City_D,Withdrawal,0,33,1164.83,59,3588.26
TID00414,2867.62,2023-01-18 05:00:00,City_A,Transfer,0,14,254.14,38,2613.48
TID00415,3159.55,2023-01-18 06:00:00,City_C,Withdrawal,0,35,426.42,31,2733.13
TID00416,2242.78,2023-01-18 07:00:00,City_A,Purchase,0,45,1997.71,29,245.07
TID00417,1466.76,2023-01-18 08:00:00,City_A,Withdrawal,0,34,431.44,9,1035.32
TID00418,1643.99,2023-01-18 09:00:00,City_A,Transfer,0,17,1240.43,1,403.56
TID00419,3362.92,2023-01-18 10:00:00,City_B,Withdrawal,0,21,869.25,80,2493.67
TID00420,3762.12,2023-01-18 11:00:00,City_C,Purchase,0,32,1776.92,87,1985.2
TID00421,3958.1,2023-01-18 12:00:00,City_C,Purchase,0,3,1522.58,72,2435.52
TID00422,3948.3,2023-01-18 13:00:00,City_B,Transfer,0,15,1214.06,47,2734.24
TID00423,456.94,2023-01-18 14:00:00,City_C,Transfer,0,8,70.94,76,386.0
TID00424,2472.61,2023-01-18 15:00:00,City_A,Transfer,0,32,1765.6,10,707.01
TID00425,288.74,2023-01-18 16:00:00,City_C,Purchase,0,38,917.1,16,-628.36
TID00426,2748.09,2023-01-18 17:00:00,City_B,Withdrawal,0,26,1866.58,47,881.51
TID00427,2208.21,2023-01-18 18:00:00,City_A,Withdrawal,0,30,1016.3,43,1191.91
TID00428,4438.63,2023-01-18 19:00:00,City_B,Transfer,0,9,1403.74,24,3034.89
TID00429,1755.22,2023-01-18 20:00:00,City_D,Withdrawal,0,32,185.12,8,1570.1
TID00430,586.22,2023-01-18 21:00:00,City_A,Withdrawal,0,11,1503.05,75,-916.83
TID00431,715.82,2023-01-18 22:00:00,City_A,Transfer,0,22,709.09,26,6.73
TID00432,3807.79,2023-01-18 23:00:00,City_C,Transfer,0,34,735.15,7,3072.64
TID00433,3091.47,2023-01-19 00:00:00,City_A,Purchase,0,41,281.38,79,2810.09
TID00434,506.51,2023-01-19 01:00:00,City_B,Purchase,0,18,336.37,15,170.14
TID00435,421.45,2023-01-19 02:00:00,City_C,Purchase,0,19,412.23,48,9.22
TID00436,3505.14,2023-01-19 03:00:00,City_D,Purchase,0,18,690.0,3,2815.14
TID00437,364.74,2023-01-19 04:00:00,City_B,Withdrawal,0,37,1789.34,16,-1424.6
TID00438,4109.48,2023-01-19 05:00:00,City_D,Withdrawal,1,18,768.11,79,3341.37
TID00439,3531.5,2023-01-19 06:00:00,City_D,Purchase,0,12,1462.51,89,2068.99
TID00440,407.66,2023-01-19 07:00:00,City_D,Purchase,0,4,211.36,97,196.3
TID00441,425.1,2023-01-19 08:00:00,City_A,Transfer,0,47,1202.64,14,-777.54
TID00442,4933.21,2023-01-19 09:00:00,City_B,Withdrawal,0,43,989.69,88,3943.52
TID00443,1871.98,2023-01-19 10:00:00,City_B,Withdrawal,0,27,1957.02,75,-85.04
TID00444,1853.84,2023-01-19 11:00:00,City_A,Purchase,0,5,1700.11,3,153.73
TID00445,4064.19,2023-01-19 12:00:00,City_C,Withdrawal,0,6,936.92,73,3127.27
TID00446,4736.3,2023-01-19 13:00:00,City_D,Transfer,0,13,1561.53,70,3174.77
TID00447,4930.02,2023-01-19 14:00:00,City_B,Transfer,0,23,426.43,31,4503.59
TID00448,3767.14,2023-01-19 15:00:00,City_A,Withdrawal,0,42,1146.56,80,2620.58
TID00449,1881.92,2023-01-19 16:00:00,City_D,Purchase,0,25,195.51,75,1686.41
TID00450,418.42,2023-01-19 17:00:00,City_C,Withdrawal,0,46,728.77,17,-310.35
TID00451,3885.96,2023-01-19 18:00:00,City_C,Transfer,0,4,490.43,49,3395.53
TID00452,2792.46,2023-01-19 19:00:00,City_D,Purchase,0,32,1451.87,3,1340.59
TID00453,2121.69,2023-01-19 20:00:00,City_C,Withdrawal,0,44,1005.68,83,1116.01
TID00454,4531.87,2023-01-19 21:00:00,City_B,Purchase,0,15,1514.59,88,3017.28
TID00455,556.88,2023-01-19 22:00:00,City_B,Purchase,0,26,1054.83,55,-497.95
TID00456,2463.63,2023-01-19 23:00:00,City_B,Transfer,0,42,218.64,72,2244.99
TID00457,57.76,2023-01-20 00:00:00,City_C,Purchase,0,11,1483.97,40,-1426.21
TID00458,2343.83,2023-01-20 01:00:00,City_B,Withdrawal,0,9,1674.8,66,669.03
TID00459,282.46,2023-01-20 02:00:00,City_A,Purchase,0,11,1811.89,87,-1529.43
TID00460,594.97,2023-01-20 03:00:00,City_B,Purchase,0,2,1165.38,40,-570.41
TID00461,588.51,2023-01-20 04:00:00,City_B,Withdrawal,0,45,1519.49,30,-930.98
TID00462,3246.4,2023-01-20 05:00:00,City_C,Transfer,0,27,1516.49,25,1729.91
TID00463,3730.48,2023-01-20 06:00:00,City_B,Transfer,0,26,353.71,7,3376.77
TID00464,2917.26,2023-01-20 07:00:00,City_D,Withdrawal,0,8,370.23,92,2547.03
TID00465,4810.9,2023-01-20 08:00:00,City_A,Withdrawal,0,21,188.23,50,4622.67
TID00466,1874.98,2023-01-20 09:00:00,City_C,Transfer,0,21,673.83,81,1201.15
TID00467,1429.27,2023-01-20 10:00:00,City_A,Purchase,0,8,973.34,96,455.93
TID00468,4343.13,2023-01-20 11:00:00,City_D,Withdrawal,0,1,1995.9,1,2347.23
TID00469,1118.76,2023-01-20 12:00:00,City_C,Purchase,0,38,890.44,91,228.32
TID00470,4816.15,2023-01-20 13:00:00,City_C,Withdrawal,0,13,1466.17,44,3349.98
TID00471,61.76,2023-01-20 14:00:00,City_B,Transfer,0,9,1402.12,49,-1340.36
TID00472,4849.42,2023-01-20 15:00:00,City_A,Purchase,0,28,448.74,7,4400.68
TID00473,216.76,2023-01-20 16:00:00,City_D,Purchase,0,6,164.09,3,52.67
TID00474,4455.82,2023-01-20 17:00:00,City_D,Withdrawal,0,47,1114.71,94,3341.11
TID00475,2638.98,2023-01-20 18:00:00,City_C,Purchase,0,23,1415.6,1,1223.38
TID00476,4964.83,2023-01-20 19:00:00,City_B,Withdrawal,0,48,1996.59,51,2968.24
TID00477,369.91,2023-01-20 20:00:00,City_C,Transfer,0,36,749.29,98,-379.38
TID00478,2769.72,2023-01-20 21:00:00,City_C,Purchase,0,17,1797.91,38,971.81
TID00479,4846.54,2023-01-20 22:00:00,City_C,Withdrawal,0,9,794.77,43,4051.77
TID00480,2615.97,2023-01-20 23:00:00,City_C,Purchase,0,12,1394.35,55,1221.62
TID00481,3147.36,2023-01-21 00:00:00,City_D,Withdrawal,0,22,1216.59,57,1930.77
TID00482,3479.05,2023-01-21 01:00:00,City_D,Withdrawal,1,12,153.31,53,3325.74
TID00483,2273.25,2023-01-21 02:00:00,City_C,Withdrawal,0,6,202.86,33,2070.39
TID00484,3138.16,2023-01-21 03:00:00,City_C,Transfer,0,44,90.49,80,3047.67
TID00485,2921.99,2023-01-21 04:00:00,City_B,Purchase,0,9,773.13,62,2148.86
TID00486,4505.89,2023-01-21 05:00:00,City_C,Transfer,0,37,1504.31,11,3001.58
TID00487,228.19,2023-01-21 06:00:00,City_D,Withdrawal,0,3,386.87,72,-158.68
TID00488,1405.53,2023-01-21 07:00:00,City_A,Withdrawal,1,34,1231.41,52,174.12
TID00489,4752.11,2023-01-21 08:00:00,City_D,Transfer,0,8,613.21,1,4138.9
TID00490,4451.43,2023-01-21 09:00:00,City_B,Transfer,0,10,1604.14,14,2847.29
TID00491,2278.83,2023-01-21 10:00:00,City_D,Purchase,0,47,1606.87,94,671.96
TID00492,3101.04,2023-01-21 11:00:00,City_A,Withdrawal,0,41,1562.06,85,1538.98
TID00493,1387.63,2023-01-21 12:00:00,City_C,Transfer,0,42,1073.43,21,314.2
TID00494,941.42,2023-01-21 13:00:00,City_A,Withdrawal,0,43,604.91,34,336.51
TID00495,2319.03,2023-01-21 14:00:00,City_C,Withdrawal,0,9,1628.42,90,690.61
TID00496,1767.41,2023-01-21 15:00:00,City_C,Purchase,0,14,412.9,14,1354.51
TID00497,2918.7,2023-01-21 16:00:00,City_D,Purchase,0,37,615.03,40,2303.67
TID00498,389.6,2023-01-21 17:00:00,City_D,Purchase,0,27,408.7,35,-19.1
TID00499,4872.0,2023-01-21 18:00:00,City_D,Transfer,0,41,1364.71,42,3507.29
TID00500,4931.07,2023-01-21 19:00:00,City_B,Withdrawal,0,32,1388.16,82,3542.91
TID00501,3491.11,2023-01-21 20:00:00,City_D,Transfer,0,4,1322.39,20,2168.72
TID00502,2680.95,2023-01-21 21:00:00,City_B,Transfer,0,2,860.42,60,1820.53
TID00503,1548.33,2023-01-21 22:00:00,City_D,Purchase,0,33,245.33,9,1303.0
TID00504,4069.16,2023-01-21 23:00:00,City_C,Withdrawal,0,21,1826.78,33,2242.38
TID00505,3423.97,2023-01-22 00:00:00,City_B,Withdrawal,0,1,1040.08,49,2383.89
TID00506,813.92,2023-01-22 01:00:00,City_A,Purchase,0,44,843.6,68,-29.68
TID00507,4554.72,2023-01-22 02:00:00,City_B,Withdrawal,0,11,1198.21,4,3356.51
TID00508,4112.86,2023-01-22 03:00:00,City_B,Purchase,0,1,425.94,48,3686.92
TID00509,4749.05,2023-01-22 04:00:00,City_A,Transfer,0,46,308.47,16,4440.58
TID00510,3628.87,2023-01-22 05:00:00,City_B,Transfer,0,11,840.77,47,2788.1
TID00511,3067.46,2023-01-22 06:00:00,City_C,Purchase,0,7,493.08,26,2574.38
TID00512,2091.8,2023-01-22 07:00:00,City_D,Transfer,0,2,526.37,70,1565.43
TID00513,4663.71,2023-01-22 08:00:00,City_A,Transfer,0,15,1790.4,37,2873.31
TID00514,4330.45,2023-01-22 09:00:00,City_D,Purchase,0,8,1084.98,22,3245.47
TID00515,227.05,2023-01-22 10:00:00,City_C,Transfer,0,47,992.76,7,-765.71
TID00516,132.81,2023-01-22 11:00:00,City_A,Withdrawal,0,26,1394.49,42,-1261.68
TID00517,1882.94,2023-01-22 12:00:00,City_D,Transfer,0,40,1905.52,30,-22.58
TID00518,4052.96,2023-01-22 13:00:00,City_D,Purchase,0,42,268.79,74,3784.17
TID00519,4936.39,2023-01-22 14:00:00,City_C,Withdrawal,1,35,1675.39,79,3261.0
TID00520,752.93,2023-01-22 15:00:00,City_D,Withdrawal,0,46,1188.84,6,-435.91
TID00521,2971.06,2023-01-22 16:00:00,City_C,Transfer,0,41,335.02,24,2636.04
TID00522,1905.07,2023-01-22 17:00:00,City_B,Withdrawal,0,41,629.44,66,1275.63
TID00523,4849.6,2023-01-22 18:00:00,City_C,Purchase,1,21,990.6,40,3859.0
TID00524,4210.75,2023-01-22 19:00:00,City_B,Withdrawal,0,38,1397.8,15,2812.95
TID00525,4191.81,2023-01-22 20:00:00,City_A,Transfer,0,8,523.08,53,3668.73
TID00526,2344.0,2023-01-22 21:00:00,City_D,Transfer,0,43,1093.01,85,1250.99
TID00527,2074.68,2023-01-22 22:00:00,City_C,Withdrawal,0,32,1385.11,82,689.57
TID00528,1367.76,2023-01-22 23:00:00,City_C,Purchase,0,8,925.04,5,442.72
TID00529,282.82,2023-01-23 00:00:00,City_D,Purchase,0,44,1732.9,89,-1450.08
TID00530,4323.75,2023-01-23 01:00:00,City_D,Transfer,0,10,1745.45,36,2578.3
TID00531,4064.69,2023-01-23 02:00:00,City_A,Transfer,1,23,967.85,74,3096.84
TID00532,4998.59,2023-01-23 03:00:00,City_A,Purchase,0,4,1947.21,46,3051.38
TID00533,4983.19,2023-01-23 04:00:00,City_C,Withdrawal,0,48,197.39,23,4785.8
TID00534,2777.6,2023-01-23 05:00:00,City_A,Withdrawal,0,38,56.56,88,2721.04
TID00535,3845.17,2023-01-23 06:00:00,City_B,Withdrawal,0,30,792.3,45,3052.87
TID00536,4723.88,2023-01-23 07:00:00,City_A,Withdrawal,0,41,1222.14,10,3501.74
TID00537,4248.39,2023-01-23 08:00:00,City_A,Purchase,0,23,1276.94,54,2971.45
TID00538,1237.49,2023-01-23 09:00:00,City_C,Transfer,0,5,979.07,70,258.42
TID00539,2253.27,2023-01-23 10:00:00,City_B,Transfer,0,21,293.52,77,1959.75
TID00540,646.67,2023-01-23 11:00:00,City_A,Withdrawal,0,6,382.47,85,264.2
TID00541,4770.3,2023-01-23 12:00:00,City_B,Purchase,0,49,1711.69,32,3058.61
TID00542,3031.27,2023-01-23 13:00:00,City_B,Purchase,0,17,1742.43,43,1288.84
TID00543,1143.99,2023-01-23 14:00:00,City_B,Withdrawal,0,25,1364.1,15,-220.11
TID00544,3358.83,2023-01-23 15:00:00,City_D,Withdrawal,0,24,1345.23,66,2013.6
TID00545,3091.02,2023-01-23 16:00:00,City_D,Withdrawal,0,22,1215.48,15,1875.54
TID00546,1791.46,2023-01-23 17:00:00,City_D,Transfer,0,13,445.71,81,1345.75
TID00547,568.67,2023-01-23 18:00:00,City_D,Withdrawal,0,17,885.09,20,-316.42
TID00548,3358.19,2023-01-23 19:00:00,City_C,Transfer,0,14,1406.99,50,1951.2
TID00549,2602.02,2023-01-23 20:00:00,City_A,Purchase,0,34,1097.64,6,1504.38
TID00550,3861.82,2023-01-23 21:00:00,City_D,Purchase,0,26,86.23,79,3775.59
TID00551,2601.3,2023-01-23 22:00:00,City_C,Transfer,0,19,1909.44,17,691.86
TID00552,4261.06,2023-01-23 23:00:00,City_A,Transfer,0,26,1697.39,26,2563.67
TID00553,2759.98,2023-01-24 00:00:00,City_D,Transfer,0,3,558.06,22,2201.92
TID00554,2805.13,2023-01-24 01:00:00,City_A,Transfer,0,2,1252.09,73,1553.04
TID00555,4383.39,2023-01-24 02:00:00,City_D,Withdrawal,0,28,1850.32,64,2533.07
TID00556,2018.01,2023-01-24 03:00:00,City_C,Purchase,0,2,237.22,76,1780.79
TID00557,670.94,2023-01-24 04:00:00,City_B,Withdrawal,0,22,1030.91,86,-359.97
TID00558,144.88,2023-01-24 05:00:00,City_B,Transfer,0,7,939.67,58,-794.79
TID00559,3775.93,2023-01-24 06:00:00,City_A,Withdrawal,0,4,849.9,87,2926.03
TID00560,3101.93,2023-01-24 07:00:00,City_C,Withdrawal,0,49,1679.4,37,1422.53
TID00561,3520.69,2023-01-24 08:00:00,City_B,Purchase,0,38,792.26,78,2728.43
TID00562,1065.61,2023-01-24 09:00:00,City_D,Withdrawal,0,39,174.14,88,891.47
TID00563,682.72,2023-01-24 10:00:00,City_B,Purchase,0,20,178.38,72,504.34
TID00564,73.71,2023-01-24 11:00:00,City_A,Transfer,1,6,133.35,90,-59.64
TID00565,1753.59,2023-01-24 12:00:00,City_A,Withdrawal,0,9,847.83,96,905.76
TID00566,2950.0,2023-01-24 13:00:00,City_C,Transfer,0,31,1450.89,28,1499.11
TID00567,1961.83,2023-01-24 14:00:00,City_A,Purchase,0,26,447.26,96,1514.57
TID00568,2187.94,2023-01-24 15:00:00,City_B,Transfer,0,36,1310.61,86,877.33
TID00569,4520.89,2023-01-24 16:00:00,City_B,Transfer,0,26,1389.82,49,3131.07
TID00570,1741.93,2023-01-24 17:00:00,City_B,Purchase,0,28,547.64,73,1194.29
TID00571,2570.43,2023-01-24 18:00:00,City_B,Transfer,0,5,1221.09,67,1349.34
TID00572,3918.48,2023-01-24 19:00:00,City_C,Transfer,0,10,1385.49,89,2532.99
TID00573,1983.32,2023-01-24 20:00:00,City_D,Transfer,1,18,959.9,76,1023.42
TID00574,3110.81,2023-01-24 21:00:00,City_D,Withdrawal,0,15,706.6,93,2404.21
TID00575,4311.96,2023-01-24 22:00:00,City_C,Transfer,0,33,1257.35,67,3054.61
TID00576,4747.65,2023-01-24 23:00:00,City_A,Purchase,0,5,1956.8,41,2790.85
TID00577,736.22,2023-01-25 00:00:00,City_D,Withdrawal,0,37,882.34,46,-146.12
TID00578,4633.01,2023-01-25 01:00:00,City_A,Withdrawal,0,40,813.88,87,3819.13
